class,prediction_date,average_rv,average_rv_%,mae,me,mae_market,me_market,count,error_count
SLC,2019-04,21366.70,48.83,9017.32,6637.77,9194.36,8389.81,15,0
SLC,2019-05,21651.33,49.20,8691.43,6484.11,9035.33,8281.07,16,0
SLC,2019-06,21254.85,48.52,8860.15,6956.28,9359.02,8554.48,15,0
SLC,2019-07,20835.13,47.60,9581.10,7785.30,9323.93,8569.67,16,0
SLC,2019-08,22522.75,51.40,7548.86,5853.94,8375.21,7001.19,16,0
SLC,2019-09,22382.15,51.65,7649.07,5994.54,8375.21,7001.19,16,0
SLC,2019-10,21200.38,50.81,8273.66,6333.84,8732.95,7162.64,14,0
SLC,2019-11,20917.09,50.31,8436.47,6617.13,8732.95,7162.64,14,0
SLC,2019-12,19586.45,47.86,9520.09,7395.13,8972.08,7140.06,12,0
SLC,2020-01,20723.14,51.26,10630.17,6258.45,8972.08,7140.06,12,0
SLC,2020-02,20974.15,51.76,10157.37,6007.43,8972.08,7140.06,12,0
SLC,2020-03,21781.38,53.34,7892.85,5038.51,9108.27,8006.47,9,0
SLC,2020-04,20248.68,45.04,7894.03,7894.03,10184.86,8768.27,7,0
SLC,2020-05,20723.11,46.17,7419.60,7419.60,10184.86,8768.27,7,0
SLC,2020-06,19474.07,43.55,8668.65,8668.65,10184.86,8768.27,7,0
SLC,2020-07,20257.93,45.38,7884.78,7884.78,10184.86,8768.27,7,0
SLC,2020-08,21616.96,48.39,6525.75,6525.75,10184.86,8768.27,7,0
SLC,2020-09,24022.50,53.88,4280.42,4120.21,10184.86,8768.27,7,0
SLC,2020-10,24998.32,56.97,4596.98,3749.48,9957.01,7973.77,5,0
SLC,2020-11,26206.76,60.04,4356.58,2541.04,9957.01,7973.77,5,0
SLC,2020-12,23812.28,54.68,4935.52,4935.52,9957.01,7973.77,5,0
SLC,2021-01,25431.43,60.21,5218.59,2878.32,11206.74,11206.74,4,0
SLC,2021-02,25213.70,59.40,3686.09,3096.05,11206.74,11206.74,4,0
SLC,2021-03,30840.56,72.83,4690.07,-2530.81,11206.74,11206.74,4,0
SLC,2021-04,31463.13,74.18,3911.42,-3153.38,11206.74,11206.74,4,0
SLC,2021-05,27490.89,66.93,3854.51,-557.89,11027.84,11027.84,3,0
SLC,2021-06,29533.92,71.31,2600.92,-2600.92,11027.84,11027.84,3,0
SLC,2021-07,28206.10,68.19,2393.78,-1273.10,11027.84,11027.84,3,0
SLC,2021-08,28030.33,60.99,2926.67,2926.67,14627.00,14627.00,1,0
SLC,2021-09,28688.03,62.42,2268.97,2268.97,14627.00,14627.00,1,0
SLC,2021-10,33397.21,72.66,2440.21,-2440.21,14627.00,14627.00,1,0
